cycle_id,is_synthetic,timestamp,ff_Q_VFD1_Temperature_mean,ff_Q_VFD1_Temperature_std,ff_Q_VFD1_Temperature_max,ff_Q_VFD2_Temperature_mean,ff_Q_VFD2_Temperature_std,ff_Q_VFD2_Temperature_max,ff_Q_VFD3_Temperature_mean,ff_Q_VFD3_Temperature_std,ff_Q_VFD3_Temperature_max,ff_Q_VFD4_Temperature_mean,ff_Q_VFD4_Temperature_std,ff_Q_VFD4_Temperature_max,ff_M_Conv1_Speed_mmps_mean,ff_M_Conv1_Speed_mmps_std,ff_M_Conv1_Speed_mmps_max,ff_M_Conv2_Speed_mmps_mean,ff_M_Conv2_Speed_mmps_std,ff_M_Conv2_Speed_mmps_max,ff_M_Conv3_Speed_mmps_mean,ff_M_Conv3_Speed_mmps_std,ff_M_Conv3_Speed_mmps_max,ff_M_Conv4_Speed_mmps_mean,ff_M_Conv4_Speed_mmps_std,ff_M_Conv4_Speed_mmps_max,ff_I_R01_Gripper_Pot_mean,ff_I_R01_Gripper_Pot_std,ff_I_R01_Gripper_Pot_max,ff_I_R01_Gripper_Load_mean,ff_I_R01_Gripper_Load_std,ff_I_R01_Gripper_Load_max,ff_I_R02_Gripper_Pot_mean,ff_I_R02_Gripper_Pot_std,ff_I_R02_Gripper_Pot_max,ff_I_R02_Gripper_Load_mean,ff_I_R02_Gripper_Load_std,ff_I_R02_Gripper_Load_max,ff_I_R03_Gripper_Pot_mean,ff_I_R03_Gripper_Pot_std,ff_I_R03_Gripper_Pot_max,ff_I_R03_Gripper_Load_mean,ff_I_R03_Gripper_Load_std,ff_I_R03_Gripper_Load_max,ff_I_R04_Gripper_Pot_mean,ff_I_R04_Gripper_Pot_std,ff_I_R04_Gripper_Pot_max,tool_wear,vibration_level,peak_operation_force,global_tool_wear_mean,global_tool_wear_std,energy_efficiency,predicted_material_waste,process_stability,overall_efficiency,quality_score
200,True,2023-12-11 16:05:03.481582,89.48441918414098,0.5062420554700804,90.56228916224838,84.00380466090566,0.37851198240334544,85.07756621005795,89.17356942065693,0.4840187043930994,90.08751660423466,89.35398737039058,0.48881902535624183,90.21758480251148,111.0,0.0,111.0,94.06599711357686,14.010428306846357,109.21353809718345,111.0,0.0,111.0,111.0,0.0,111.0,10779.099655349266,2017.5058745224403,11889.73080289025,427.5742130891368,51.3640366363998,496.13978685962866,10232.977832518674,2902.304214252206,11525.977832518674,1311.2695737261745,16.019305265000813,1343.2285901196171,2404.1123845678917,6.861378316103421,2423.6123845678912,1372.7856952952905,11.945255721986445,1398.9578264428317,13052.286648565936,391.55281797866934,13528.450582992167,61.0,0.37360849571472327,0.3137510148558524,108.66,39.25529897796965,0.975,0.2754510619643404,0.7245489380356596,0.7064352145847681,0.7796391504285277
201,True,2023-12-11 16:05:03.481582,89.62539378719887,0.5062420554700804,90.70326376530626,84.02150857619147,0.37851198240334544,85.09527012534376,89.27568928289762,0.48401870439309935,90.18963646647539,89.36478924185216,0.48881902535624183,90.22838667397306,111.0,0.0,111.0,94.65246204476269,14.010428306846357,109.80000302836925,111.0,0.0,111.0,111.0,0.0,111.0,10242.654535162877,2017.5058745224408,11353.285682703858,434.8574622557949,51.36403663639981,503.4230360262868,10231.346296874815,2902.304214252206,11524.346296874817,1310.9030629715614,16.019305265000813,1342.8620793650039,2404.418985964405,6.861378316103421,2423.9189859644052,1370.3333851120512,11.945255721986445,1396.5055162595925,13044.848284725773,391.5528179786694,13521.012219152002,68.0,0.445571493411807,0.354434100330364,108.66,39.25529897796965,0.975,0.3106964366764759,0.689303563323524,0.6720709742404359,0.7514428506588193
202,True,2023-12-11 16:05:03.481582,89.5274739200802,0.5062420554700804,90.60534389818763,84.03113901535067,0.3785119824033453,85.10490056450298,89.20808875209505,0.48401870439309935,90.1220359356728,89.42133810577148,0.48881902535624183,90.28493553789238,111.0,0.0,111.0,95.21582810460096,14.010428306846357,110.36336908820753,111.0,0.0,111.0,111.0,0.0,111.0,10245.477377356578,2017.5058745224405,11356.10852489756,445.0184776694815,51.36403663639981,513.5840514399731,10335.222681275967,2902.304214252206,11628.222681275965,1312.57836636211,16.019305265000813,1344.5373827555532,2404.528592635503,6.861378316103421,2424.0285926355027,1372.9251995948594,11.945255721986445,1399.0973307424003,12995.06598371099,391.5528179786694,13471.229918137218,76.0,0.4200991690406131,0.2927413192770867,108.66,39.25529897796965,0.975,0.3375123961300766,0.6624876038699234,0.6459254137731754,0.7299900830959387
203,True,2023-12-11 16:05:03.481582,89.51653069663757,0.5062420554700804,90.59440067474495,84.06792402747645,0.37851198240334544,85.14168557662875,89.22885430437043,0.4840187043930994,90.14280148794816,89.4035752265944,0.48881902535624183,90.26717265871531,111.0,0.0,111.0,94.31987783466603,14.010428306846357,109.46741881827262,111.0,0.0,111.0,111.0,0.0,111.0,10294.916757120956,2017.5058745224405,11405.54790466194,436.9611767163788,51.36403663639981,505.52675048687064,9791.577153791859,2902.3042142522054,11084.577153791857,1312.722956051761,16.019305265000813,1344.6819724452043,2405.297535992293,6.861378316103421,2424.797535992293,1371.972292612947,11.945255721986445,1398.1444237604883,13046.49419718082,391.5528179786694,13522.65813160705,42.0,0.44428313757735294,0.32732225819728145,108.66,39.25529897796965,0.975,0.2130353921971691,0.786964607802831,0.7672904926077602,0.8295716862422647
204,True,2023-12-11 16:05:03.481582,89.63690087203129,0.5062420554700804,90.71477085013872,84.12804425883978,0.37851198240334544,85.2018058079921,89.25380815788196,0.48401870439309935,90.16775534145971,89.35185397611994,0.48881902535624183,90.21545140824084,111.0,0.0,111.0,95.36529570682079,14.010428306846354,110.51283669042733,111.0,0.0,111.0,111.0,0.0,111.0,10556.690783850097,2017.5058745224405,11667.321931391081,439.2098602381983,51.3640366363998,507.77543400868996,10546.783609682583,2902.3042142522054,11839.783609682585,1312.7425836283544,16.019305265000813,1344.701600021797,2405.0148438756514,6.861378316103421,2424.5148438756514,1370.9486508398613,11.945255721986445,1397.120781987402,13052.575431682675,391.55281797866934,13528.739366108906,65.0,0.45085803050777984,0.33073392931986917,108.66,39.25529897796965,0.975,0.3001072538134725,0.6998927461865275,0.6823954275318643,0.759914196949222
300,True,2023-12-11 16:06:03.387647,87.98496923967805,0.45185005896715447,88.62134201870452,85.56975945016566,0.3629763639753442,86.16894006580361,87.6978066562864,0.4141586084065491,88.66063063442672,87.83779224879822,0.42047171856396814,88.57287747607096,111.0,0.0,111.0,108.34217797199113,7.377428161696442,110.42482260009034,111.0,0.0,111.0,111.0,0.0,111.0,11233.857766352365,101.42794399814805,11639.444543211868,435.86162460090634,61.36919278996148,630.2748477414021,8903.127902962997,3444.6310580627933,11775.003936020848,1313.0614696368775,16.09819643235402,1355.5490729426626,8145.522784680841,4772.206165505442,13215.44840451555,2057.163908952169,1882.3162863685727,8390.651512257953,13164.81175272162,77.05751939146393,13285.985306440632,61.0,0.37360849571472327,0.3137510148558524,108.66,39.25529897796965,0.975,0.2754510619643404,0.7245489380356596,0.7064352145847681,0.7796391504285277
301,True,2023-12-11 16:06:03.387647,88.00691009272683,0.45185005896715447,88.6432828717533,85.54332256611909,0.3629763639753442,86.14250318175698,87.68546220617367,0.4141586084065491,88.64828618431403,87.85244670569722,0.42047171856396814,88.58753193296994,111.0,0.0,111.0,110.00066622990742,7.377428161696442,112.0833108580066,111.0,0.0,111.0,111.0,0.0,111.0,11235.225575199587,101.42794399814808,11640.812352059093,435.9000650218522,61.36919278996148,630.3132881623482,8723.103248905722,3444.6310580627937,11594.979281963571,1315.556579413781,16.098196432354015,1358.044182719566,8077.859525853234,4772.206165505441,13147.785145687945,2084.9590779414343,1882.3162863685727,8418.446681247218,13172.421467165204,77.05751939146394,13293.595020884213,68.0,0.445571493411807,0.354434100330364,108.66,39.25529897796965,0.975,0.3106964366764759,0.689303563323524,0.6720709742404359,0.7514428506588193
302,True,2023-12-11 16:06:03.387647,88.0357669929749,0.45185005896715447,88.6721397720014,85.49840650459804,0.3629763639753442,86.09758712023597,87.64300742850263,0.4141586084065491,88.60583140664298,87.8255528849727,0.42047171856396814,88.56063811224541,111.0,0.0,111.0,108.90491905364797,7.377428161696442,110.98756368174715,111.0,0.0,111.0,111.0,0.0,111.0,11228.447845975723,101.42794399814807,11634.034622835223,420.4445149964811,61.369192789961474,614.8577381369771,8989.72948660613,3444.6310580627937,11861.60551966398,1314.5341832860518,16.098196432354015,1357.021786591837,7614.807423398935,4772.206165505442,12684.733043233646,2030.8933184895016,1882.3162863685727,8364.380921795286,13162.02215767836,77.05751939146393,13283.195711397371,76.0,0.4200991690406131,0.2927413192770867,108.66,39.25529897796965,0.975,0.3375123961300766,0.6624876038699234,0.6459254137731754,0.7299900830959387
303,True,2023-12-11 16:06:03.387647,88.03199809583448,0.4518500589671544,88.66837087486097,85.52929357797707,0.3629763639753442,86.128474193615,87.63058572054378,0.41415860840654917,88.59340969868408,87.85633099908031,0.42047171856396814,88.59141622635308,111.0,0.0,111.0,108.79075957570433,7.377428161696441,110.87340420380349,111.0,0.0,111.0,111.0,0.0,111.0,11222.817933386425,101.42794399814807,11628.404710245924,432.6011222638812,61.36919278996148,627.014345404377,8628.133371924236,3444.631058062793,11500.009404982085,1315.7421477639161,16.098196432354015,1358.229751069701,8629.575351118068,4772.206165505442,13699.50097095278,2331.454651355143,1882.3162863685727,8664.942254660928,13160.400351057353,77.05751939146394,13281.57390477636,42.0,0.44428313757735294,0.32732225819728145,108.66,39.25529897796965,0.975,0.2130353921971691,0.786964607802831,0.7672904926077602,0.8295716862422647
304,True,2023-12-11 16:06:03.387647,87.98401302469314,0.4518500589671544,88.62038580371963,85.49413140163534,0.3629763639753443,86.09331201727325,87.62569765960119,0.4141586084065491,88.58852163774154,87.81165140415776,0.42047171856396814,88.54673663143046,111.0,0.0,111.0,109.06342911664612,7.377428161696441,111.14607374474528,111.0,0.0,111.0,111.0,0.0,111.0,11216.815482530048,101.42794399814808,11622.402259389553,436.6554839507234,61.36919278996148,631.0687070912193,9603.173559960542,3444.6310580627937,12475.049593018392,1315.2049090815678,16.09819643235402,1357.6925123873534,6298.065065308351,4772.206165505441,11367.990685143062,2231.4757060637926,1882.3162863685727,8564.963309369577,13170.961774217256,77.05751939146394,13292.135327936263,65.0,0.45085803050777984,0.33073392931986917,108.66,39.25529897796965,0.975,0.3001072538134725,0.6998927461865275,0.6823954275318643,0.759914196949222
400,True,2023-12-11 16:07:03.576348,88.44235316041106,1.1485985492925745,90.68402504049732,86.80369514094882,0.8100399601251316,87.64121167130367,87.87883436703741,1.1196163095020906,89.96219834510546,88.31350906757,1.1413918213444685,90.43753250506997,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11197.944763299285,92.25146450372065,11515.636429965949,399.294605458194,57.821501021610956,542.7529387915272,11656.278857701971,31.19920633911184,11727.712191035303,1310.6775083045152,16.663954961472477,1356.5775083045153,3324.9111537977055,2778.1058256861784,12559.177820464372,1918.94971962719,1947.465890126778,8463.158052960523,13217.873132635035,71.6932932101499,13590.4397993017,61.0,0.37360849571472327,0.3137510148558524,108.66,39.25529897796965,0.975,0.2754510619643404,0.7245489380356596,0.7064352145847681,0.7796391504285277
401,True,2023-12-11 16:07:03.576348,88.42599241471868,1.1485985492925745,90.66766429480492,86.90689747738134,0.8100399601251317,87.74441400773615,87.95649894206099,1.1196163095020906,90.039862920129,88.1246515566748,1.1413918213444685,90.24867499417483,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11198.679291228169,92.25146450372067,11516.370957894835,399.2123980076965,57.821501021610956,542.67073134103,11657.63931390196,31.199206339111836,11729.07264723529,1307.4857153265023,16.663954961472477,1353.3857153265026,3164.6341250099244,2778.1058256861784,12398.900791676591,1879.2342878363759,1947.4658901267774,8423.442621169708,13201.279221318771,71.6932932101499,13573.845887985439,68.0,0.445571493411807,0.354434100330364,108.66,39.25529897796965,0.975,0.3106964366764759,0.689303563323524,0.6720709742404359,0.7514428506588193
402,True,2023-12-11 16:07:03.576348,88.38730278655854,1.1485985492925745,90.62897466664478,86.7639822751128,0.8100399601251316,87.60149880546764,88.0185018565824,1.1196163095020906,90.10186583465044,88.11264131838932,1.1413918213444685,90.23666475588932,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11215.06614021835,92.25146450372067,11532.757806885016,410.13713358868785,57.821501021610956,553.5954669220213,11658.527810029966,31.199206339111843,11729.961143363302,1306.2237735239241,16.663954961472477,1352.123773523924,3223.3690917130084,2778.105825686179,12457.635758379674,1918.2776620264156,1947.4658901267778,8462.48599535975,13221.880512341026,71.6932932101499,13594.447179007693,76.0,0.4200991690406131,0.2927413192770867,108.66,39.25529897796965,0.975,0.3375123961300766,0.6624876038699234,0.6459254137731754,0.7299900830959387
403,True,2023-12-11 16:07:03.576348,88.60824620000531,1.1485985492925745,90.84991808009156,86.83138758680778,0.8100399601251317,87.66890411716261,87.91144375185355,1.1196163095020906,89.99480772992156,88.18273216971026,1.1413918213444685,90.30675560721023,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11212.593401225287,92.25146450372067,11530.285067891953,414.5067936307053,57.821501021610956,557.9651269640385,11660.22927500076,31.199206339111836,11731.66260833409,1306.0349036802575,16.663954961472477,1351.9349036802575,3224.3882083345557,2778.1058256861784,12458.654875001223,1756.709711872852,1947.4658901267778,8300.918045206186,13215.221518876391,71.6932932101499,13587.788185543059,42.0,0.44428313757735294,0.32732225819728145,108.66,39.25529897796965,0.975,0.2130353921971691,0.786964607802831,0.7672904926077602,0.8295716862422647
404,True,2023-12-11 16:07:03.576348,88.35954272933526,1.1485985492925745,90.60121460942152,86.64957348663145,0.8100399601251317,87.48709001698629,88.24053055048581,1.1196163095020906,90.32389452855384,88.23347592324787,1.1413918213444685,90.35749936074788,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11204.617839579241,92.25146450372067,11522.309506245907,396.49598048859724,57.821501021610956,539.9543138219306,11662.425066752285,31.19920633911184,11733.858400085619,1308.1933769305972,16.663954961472477,1354.093376930597,3403.009413622104,2778.105825686179,12637.27608028877,1738.5718582440927,1947.4658901267778,8282.780191577427,13217.086862132406,71.69329321014992,13589.653528799077,65.0,0.45085803050777984,0.33073392931986917,108.66,39.25529897796965,0.975,0.3001072538134725,0.6998927461865275,0.6823954275318643,0.759914196949222
500,True,2023-12-11 16:08:03.606393,92.31678191421486,0.752155018172693,93.28048999192247,86.17207433981697,0.4825078211840308,87.06721889469348,91.76939586113564,0.7371699971655381,92.67263255793263,92.1481577605646,0.7295206150885549,93.08828621003538,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11213.332004433421,106.11805795419846,11524.912649594711,417.7633572527409,52.40213675541212,528.8520669301603,11664.614637795275,35.47280589463273,11726.808186182378,1310.3313384258624,14.763746167273613,1341.6781126194105,2405.760086744017,8.630126575560867,2428.73589319563,1372.0435345504234,10.109247855842568,1392.2774055181653,12098.534589986584,1934.6212812084682,13296.986202889806,61.0,0.37360849571472327,0.3137510148558524,108.66,39.25529897796965,0.975,0.2754510619643404,0.7245489380356596,0.7064352145847681,0.7796391504285277
501,True,2023-12-11 16:08:03.606393,92.17976064964644,0.7521550181726928,93.14346872735403,86.29102605158342,0.48250782118403074,87.18617060645995,91.73118319059338,0.7371699971655381,92.63441988739044,91.95311882001076,0.7295206150885549,92.89324726948155,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11190.819711034663,106.11805795419848,11502.400356195958,411.17780147455863,52.402136755412116,522.2665111519781,11667.30437913004,35.47280589463273,11729.49792751714,1310.12675070256,14.763746167273613,1341.4735248961085,2405.064111355445,8.630126575560867,2428.0399178070593,1369.0266372015365,10.10924785584257,1389.2605081692789,12187.995189646199,1934.6212812084682,13386.446802549424,68.0,0.445571493411807,0.354434100330364,108.66,39.25529897796965,0.975,0.3106964366764759,0.689303563323524,0.6720709742404359,0.7514428506588193
502,True,2023-12-11 16:08:03.606393,92.06454558524787,0.7521550181726929,93.02825366295552,86.3012605787659,0.4825078211840307,87.19640513364247,91.85573803444724,0.7371699971655381,92.75897473124422,92.00261022210108,0.7295206150885549,92.94273867157185,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11200.633706315577,106.11805795419846,11512.214351476867,413.44768703792533,52.40213675541212,524.5363967153448,11665.827996262355,35.47280589463273,11728.021544649451,1308.8028082845544,14.763746167273615,1340.1495824781027,2403.413351913758,8.630126575560867,2426.3891583653713,1369.6043559209074,10.10924785584257,1389.8382268886496,11862.814513885703,1934.6212812084682,13061.266126788933,76.0,0.4200991690406131,0.2927413192770867,108.66,39.25529897796965,0.975,0.3375123961300766,0.6624876038699234,0.6459254137731754,0.7299900830959387
503,True,2023-12-11 16:08:03.606393,92.16834505606273,0.7521550181726928,93.13205313377036,86.24338341458186,0.4825078211840308,87.13852796945837,91.9095746052785,0.7371699971655381,92.81281130207554,92.17169877332763,0.7295206150885549,93.11182722279842,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11207.652524739455,106.11805795419846,11519.233169900745,407.37116576496567,52.40213675541212,518.4598754423849,11667.808455805989,35.47280589463272,11730.002004193084,1312.8240523477682,14.763746167273613,1344.1708265413163,2402.405130237445,8.630126575560867,2425.3809366890587,1368.4620762517254,10.10924785584257,1388.695947219467,12049.864333230544,1934.621281208468,13248.315946133767,42.0,0.44428313757735294,0.32732225819728145,108.66,39.25529897796965,0.975,0.2130353921971691,0.786964607802831,0.7672904926077602,0.8295716862422647
